case_id,diagnosis,strategy,noise_rate,seed,turn_index,chosen_action,report_index,evidence_code,gain_hat,harm_hat,net_value,verification_cost,passed_gain_gate,passed_harm_gate,v_bayes_verify,heuristic_verify_utility,retrieval_impact,error_prob_times_impact,error_probability,diagnostic_influence,best_asknew_eig,best_asknew_v_bayes,selected,realized_correct_to_wrong,realized_wrong_to_correct
4251,PSVT,heuristic_verify,0.3,2026,5,verify,2,E_146,,,,,,,,,,,0.002782,,,,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,1,new,0,E_53,,,,,,,-0.038673,0.037836,,,0.018343,0.247874,0.501987,0.064658,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,2,new,1,E_56,,,,,,,-0.044288,0.003288,,,0.020335,0.117834,0.394221,0.093471,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,2,new,0,E_53,,,,,,,-0.030918,-0.017684,,,0.002697,0.047672,0.394221,0.093471,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,3,new,2,E_146,,,,,,,0.011667,0.084199,,,0.05461,0.364869,0.367827,0.038664,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,3,new,1,E_56,,,,,,,-0.028986,0.011567,,,0.025532,0.144639,0.367827,0.038664,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,3,new,0,E_53,,,,,,,-0.026176,-0.006841,,,0.005831,0.088506,0.367827,0.038664,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,4,new,3,E_155,,,,,,,-0.140488,0.215731,,,0.101915,0.684768,0.294225,0.024875,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,4,new,1,E_56,,,,,,,-0.016035,-0.016507,,,0.036529,0.0392,0.294225,0.024875,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,4,new,0,E_53,,,,,,,-0.015296,-0.018877,,,0.019604,0.036091,0.294225,0.024875,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,4,new,2,E_146,,,,,,,-0.041034,-0.014078,,,0.002782,0.061896,0.294225,0.024875,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,5,new,3,E_155,,,,,,,-0.140488,0.215731,,,0.101915,0.684768,0.286409,0.030374,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,5,new,1,E_56,,,,,,,-0.016035,-0.016507,,,0.036529,0.0392,0.286409,0.030374,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,5,new,0,E_53,,,,,,,-0.015296,-0.018877,,,0.019604,0.036091,0.286409,0.030374,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,5,new,2,E_146,,,,,,,-0.041034,-0.014078,,,0.002782,0.061896,0.286409,0.030374,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,6,new,3,E_155,,,,,,,-0.142431,0.262331,,,0.13935,0.735858,0.279507,0.054917,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,6,new,5,E_58,,,,,,,-0.025582,-0.015569,,,0.040041,0.041393,0.279507,0.054917,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,6,new,1,E_56,,,,,,,-0.008414,-0.016309,,,0.035845,0.040099,0.279507,0.054917,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,6,new,0,E_53,,,,,,,-0.011239,-0.019109,,,0.018965,0.035451,0.279507,0.054917,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,6,new,2,E_146,,,,,,,-0.042979,-0.00577,,,0.004405,0.093636,0.279507,0.054917,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,7,stop,6,E_62,,,,,,,-0.123998,0.001956,,,0.024152,0.110576,0.031751,-0.028642,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,7,stop,3,E_155,,,,,,,-0.105232,-0.011038,,,0.003767,0.073315,0.031751,-0.028642,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,7,stop,5,E_58,,,,,,,-0.030616,-0.02717,,,0.040099,0.001388,0.031751,-0.028642,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,7,stop,1,E_56,,,,,,,-0.026394,-0.027424,,,0.03752,0.000931,0.031751,-0.028642,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,7,stop,0,E_53,,,,,,,-0.026816,-0.028291,,,0.02126,0.000828,0.031751,-0.028642,0,,
4251,PSVT,model_based_vbayes_verify,0.3,2026,7,stop,2,E_146,,,,,,,-0.034783,-0.029414,,,9.7e-05,0.002285,0.031751,-0.028642,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,1,new,0,E_53,-0.019973,0.000367,-0.049973,0.03,False,True,-0.038673,0.037836,1.0,0.018343,0.018343,0.247874,0.501987,0.064658,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,2,new,1,E_56,-0.020214,0.000187,-0.050214,0.03,False,True,-0.044288,0.003288,0.181818,0.003697,0.020335,0.117834,0.394221,0.093471,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,2,new,0,E_53,-0.00985,6e-06,-0.03985,0.03,False,True,-0.030918,-0.017684,1.0,0.002697,0.002697,0.047672,0.394221,0.093471,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,3,new,2,E_146,-0.001832,0.015522,-0.031832,0.03,False,True,0.011667,0.084199,0.0,0.0,0.05461,0.364869,0.367827,0.038664,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,3,new,1,E_56,-0.008702,3e-06,-0.038702,0.03,False,True,-0.028986,0.011567,0.181818,0.004642,0.025532,0.144639,0.367827,0.038664,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,3,new,0,E_53,-0.002676,1.9e-05,-0.032676,0.03,False,True,-0.026176,-0.006841,1.0,0.005831,0.005831,0.088506,0.367827,0.038664,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,4,new,3,E_155,0.02523,0.165996,-0.00477,0.03,False,True,-0.140488,0.215731,0.666667,0.067943,0.101915,0.684768,0.294225,0.024875,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,4,new,1,E_56,-0.010164,0.13826,-0.040164,0.03,False,True,-0.016035,-0.016507,0.461538,0.01686,0.036529,0.0392,0.294225,0.024875,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,4,new,0,E_53,-0.006593,0.967299,-0.036593,0.03,False,False,-0.015296,-0.018877,0.181818,0.003564,0.019604,0.036091,0.294225,0.024875,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,4,new,2,E_146,-0.005048,0.240004,-0.035048,0.03,False,True,-0.041034,-0.014078,0.0,0.0,0.002782,0.061896,0.294225,0.024875,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,5,verify,3,E_155,0.072207,0.13891,0.042207,0.03,True,True,-0.140488,0.215731,0.666667,0.067943,0.101915,0.684768,0.286409,0.030374,1,0,0
4251,PSVT,learned_worthiness_full_rag,0.3,2026,5,verify,1,E_56,-0.005875,0.032252,-0.035875,0.03,False,True,-0.016035,-0.016507,0.461538,0.01686,0.036529,0.0392,0.286409,0.030374,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,5,verify,0,E_53,-0.002303,0.938534,-0.032303,0.03,False,False,-0.015296,-0.018877,0.181818,0.003564,0.019604,0.036091,0.286409,0.030374,0,,
4251,PSVT,learned_worthiness_full_rag,0.3,2026,5,verify,2,E_146,-0.003477,0.042699,-0.033477,0.03,False,True,-0.041034,-0.014078,0.0,0.0,0.002782,0.061896,0.286409,0.030374,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,1,new,0,E_53,-0.020672,0.008422,-0.050672,0.03,False,True,-0.038673,0.037836,0.0,0.0,0.018343,0.247874,0.501987,0.064658,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,2,new,1,E_56,-0.016458,0.001433,-0.046458,0.03,False,True,-0.044288,0.003288,0.0,0.0,0.020335,0.117834,0.394221,0.093471,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,2,new,0,E_53,-0.01324,0.000137,-0.04324,0.03,False,True,-0.030918,-0.017684,0.0,0.0,0.002697,0.047672,0.394221,0.093471,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,3,new,2,E_146,-0.002981,0.039497,-0.032981,0.03,False,True,0.011667,0.084199,0.0,0.0,0.05461,0.364869,0.367827,0.038664,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,3,new,1,E_56,-0.010954,0.000158,-0.040954,0.03,False,True,-0.028986,0.011567,0.0,0.0,0.025532,0.144639,0.367827,0.038664,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,3,new,0,E_53,-0.007435,0.000193,-0.037435,0.03,False,True,-0.026176,-0.006841,0.0,0.0,0.005831,0.088506,0.367827,0.038664,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,4,new,3,E_155,-0.013076,0.247389,-0.043076,0.03,False,True,-0.140488,0.215731,0.0,0.0,0.101915,0.684768,0.294225,0.024875,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,4,new,1,E_56,-0.005077,0.725593,-0.035077,0.03,False,True,-0.016035,-0.016507,0.0,0.0,0.036529,0.0392,0.294225,0.024875,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,4,new,0,E_53,-0.004075,0.714285,-0.034075,0.03,False,True,-0.015296,-0.018877,0.0,0.0,0.019604,0.036091,0.294225,0.024875,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,4,new,2,E_146,-0.008339,0.692991,-0.038339,0.03,False,True,-0.041034,-0.014078,0.0,0.0,0.002782,0.061896,0.294225,0.024875,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,5,new,3,E_155,-0.001983,0.167316,-0.031983,0.03,False,True,-0.140488,0.215731,0.0,0.0,0.101915,0.684768,0.286409,0.030374,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,5,new,1,E_56,-0.002841,0.511361,-0.032841,0.03,False,True,-0.016035,-0.016507,0.0,0.0,0.036529,0.0392,0.286409,0.030374,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,5,new,0,E_53,-0.00256,0.355172,-0.03256,0.03,False,True,-0.015296,-0.018877,0.0,0.0,0.019604,0.036091,0.286409,0.030374,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,5,new,2,E_146,-0.006824,0.353969,-0.036824,0.03,False,True,-0.041034,-0.014078,0.0,0.0,0.002782,0.061896,0.286409,0.030374,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,6,new,3,E_155,0.055026,0.036273,0.025026,0.03,True,True,-0.142431,0.262331,0.0,0.0,0.13935,0.735858,0.279507,0.054917,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,6,new,5,E_58,0.002468,0.040458,-0.027532,0.03,False,True,-0.025582,-0.015569,0.0,0.0,0.040041,0.041393,0.279507,0.054917,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,6,new,1,E_56,0.00488,0.016152,-0.02512,0.03,False,True,-0.008414,-0.016309,0.0,0.0,0.035845,0.040099,0.279507,0.054917,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,6,new,0,E_53,0.001767,0.014394,-0.028233,0.03,False,True,-0.011239,-0.019109,0.0,0.0,0.018965,0.035451,0.279507,0.054917,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,6,new,2,E_146,-0.000533,0.003799,-0.030533,0.03,False,True,-0.042979,-0.00577,0.0,0.0,0.004405,0.093636,0.279507,0.054917,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,7,verify,6,E_62,0.145286,5.9e-05,0.115286,0.03,True,True,-0.123998,0.001956,0.0,0.0,0.024152,0.110576,0.031751,-0.028642,1,0,0
4251,PSVT,learned_worthiness_no_rag,0.3,2026,7,verify,3,E_155,0.095771,4.1e-05,0.065771,0.03,True,True,-0.105232,-0.011038,0.0,0.0,0.003767,0.073315,0.031751,-0.028642,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,7,verify,5,E_58,0.063133,6.2e-05,0.033133,0.03,True,True,-0.030616,-0.02717,0.0,0.0,0.040099,0.001388,0.031751,-0.028642,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,7,verify,1,E_56,0.065544,5.4e-05,0.035544,0.03,True,True,-0.026394,-0.027424,0.0,0.0,0.03752,0.000931,0.031751,-0.028642,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,7,verify,0,E_53,0.03602,4.4e-05,0.00602,0.03,True,True,-0.026816,-0.028291,0.0,0.0,0.02126,0.000828,0.031751,-0.028642,0,,
4251,PSVT,learned_worthiness_no_rag,0.3,2026,7,verify,2,E_146,0.035938,4e-05,0.005938,0.03,True,True,-0.034783,-0.029414,0.0,0.0,9.7e-05,0.002285,0.031751,-0.028642,0,,
74885,PSVT,heuristic_verify,0.2,2028,2,new,0,E_59,,,,,,,,,,,0.04445,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,3,new,0,E_59,,,,,,,,,,,0.04445,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,4,new,0,E_59,,,,,,,,,,,0.047547,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,4,new,3,E_58,,,,,,,,,,,0.03192,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,5,new,0,E_59,,,,,,,,,,,0.043381,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,5,new,3,E_58,,,,,,,,,,,0.034245,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,5,new,4,E_79,,,,,,,,,,,0.019473,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,6,new,0,E_59,,,,,,,,,,,0.034014,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,6,new,3,E_58,,,,,,,,,,,0.035154,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,6,new,4,E_79,,,,,,,,,,,0.020922,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,6,new,5,E_56,,,,,,,,,,,0.027083,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,7,new,3,E_58,,,,,,,,,,,0.032901,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,7,new,0,E_59,,,,,,,,,,,0.031156,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,7,new,4,E_79,,,,,,,,,,,0.020635,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,7,new,5,E_56,,,,,,,,,,,0.027029,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,7,new,6,E_91,,,,,,,,,,,0.00808,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,8,new,3,E_58,,,,,,,,,,,0.034577,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,8,new,0,E_59,,,,,,,,,,,0.032137,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,8,new,4,E_79,,,,,,,,,,,0.024944,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,8,new,5,E_56,,,,,,,,,,,0.027171,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,8,new,6,E_91,,,,,,,,,,,0.009779,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,8,new,7,E_106,,,,,,,,,,,0.008755,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,9,new,3,E_58,,,,,,,,,,,0.036469,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,9,new,0,E_59,,,,,,,,,,,0.035151,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,9,new,4,E_79,,,,,,,,,,,0.029569,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,9,new,5,E_56,,,,,,,,,,,0.029295,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,9,new,6,E_91,,,,,,,,,,,0.011614,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,9,new,7,E_106,,,,,,,,,,,0.0104,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,9,new,8,E_211,,,,,,,,,,,0.007791,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,10,new,3,E_58,,,,,,,,,,,0.039282,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,10,new,0,E_59,,,,,,,,,,,0.037646,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,10,new,4,E_79,,,,,,,,,,,0.036029,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,10,new,5,E_56,,,,,,,,,,,0.030576,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,10,new,6,E_91,,,,,,,,,,,0.014189,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,10,new,7,E_106,,,,,,,,,,,0.012708,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,10,new,8,E_211,,,,,,,,,,,0.009524,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,10,new,9,E_12,,,,,,,,,,,0.009211,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,11,new,3,E_58,,,,,,,,,,,0.041994,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,11,new,0,E_59,,,,,,,,,,,0.040719,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,11,new,4,E_79,,,,,,,,,,,0.044002,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,11,new,5,E_56,,,,,,,,,,,0.031998,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,11,new,6,E_91,,,,,,,,,,,0.017396,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,11,new,7,E_106,,,,,,,,,,,0.015583,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,11,new,8,E_211,,,,,,,,,,,0.011684,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,11,new,9,E_12,,,,,,,,,,,0.011301,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,11,new,10,E_3,,,,,,,,,,,0.009408,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,3,E_58,,,,,,,,,,,0.046199,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,0,E_59,,,,,,,,,,,0.044858,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,4,E_79,,,,,,,,,,,0.032164,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,5,E_56,,,,,,,,,,,0.034145,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,6,E_91,,,,,,,,,,,0.02146,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,8,E_211,,,,,,,,,,,0.014426,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,7,E_106,,,,,,,,,,,0.014312,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,9,E_12,,,,,,,,,,,0.013954,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,10,E_3,,,,,,,,,,,0.01162,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,12,new,11,E_105,,,,,,,,,,,0.009749,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,3,E_58,,,,,,,,,,,0.050344,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,0,E_59,,,,,,,,,,,0.047903,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,5,E_56,,,,,,,,,,,0.035447,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,4,E_79,,,,,,,,,,,0.030958,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,6,E_91,,,,,,,,,,,0.026429,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,8,E_211,,,,,,,,,,,0.017789,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,7,E_106,,,,,,,,,,,0.017645,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,9,E_12,,,,,,,,,,,0.017209,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,11,E_105,,,,,,,,,,,0.01203,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,12,E_220,,,,,,,,,,,0.009706,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,13,new,10,E_3,,,,,,,,,,,0.004557,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,3,E_58,,,,,,,,,,,0.052222,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,0,E_59,,,,,,,,,,,0.045328,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,5,E_56,,,,,,,,,,,0.037435,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,6,E_91,,,,,,,,,,,0.026786,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,8,E_211,,,,,,,,,,,0.021055,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,9,E_12,,,,,,,,,,,0.020371,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,7,E_106,,,,,,,,,,,0.020881,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,4,E_79,,,,,,,,,,,0.020928,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,13,E_201,,,,,,,,,,,0.037062,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,11,E_105,,,,,,,,,,,0.014249,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,12,E_220,,,,,,,,,,,0.011497,,,,0,,
74885,PSVT,heuristic_verify,0.2,2028,14,new,10,E_3,,,,,,,,,,,0.005402,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,2,new,0,E_59,,,,,,,,,,,0.050519,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,2,new,1,E_129,,,,,,,,,,,0.06902,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,3,new,0,E_59,,,,,,,,,,,0.050519,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,3,new,1,E_129,,,,,,,,,,,0.06902,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,4,new,3,E_58,,,,,,,,,,,0.555012,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,4,new,1,E_129,,,,,,,,,,,0.211706,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,4,new,0,E_59,,,,,,,,,,,0.072442,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,5,verify,3,E_58,,,,,,,,,,,0.217025,,,,1,1,0
74885,PSVT,heuristic_verify,0.3,2028,5,verify,4,E_155,,,,,,,,,,,0.067887,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,5,verify,0,E_59,,,,,,,,,,,0.041234,,,,0,,
74885,PSVT,heuristic_verify,0.3,2028,5,verify,1,E_129,,,,,,,,,,,0.008275,,,,0,,
41220,PSVT,heuristic_verify,0.3,2028,3,new,2,E_155,,,,,,,,,,,0.122739,,,,0,,
41220,PSVT,heuristic_verify,0.3,2028,3,new,0,E_53,,,,,,,,,,,0.06283,,,,0,,
41220,PSVT,heuristic_verify,0.3,2028,3,new,1,E_201,,,,,,,,,,,0.001148,,,,0,,
41220,PSVT,heuristic_verify,0.3,2028,4,verify,2,E_155,,,,,,,,,,,0.145652,,,,1,0,0
41220,PSVT,heuristic_verify,0.3,2028,4,verify,0,E_53,,,,,,,,,,,0.079323,,,,0,,
41220,PSVT,heuristic_verify,0.3,2028,4,verify,3,E_129,,,,,,,,,,,0.057351,,,,0,,
41220,PSVT,heuristic_verify,0.3,2028,4,verify,1,E_201,,,,,,,,,,,0.001468,,,,0,,
41220,PSVT,heuristic_verify,0.3,2027,4,new,3,E_79,,,,,,,,,,,0.042724,,,,0,,
41220,PSVT,heuristic_verify,0.3,2027,5,verify,4,E_151,,,,,,,,,,,0.189091,,,,1,0,0
41220,PSVT,heuristic_verify,0.3,2027,5,verify,3,E_79,,,,,,,,,,,0.003832,,,,0,,
74885,PSVT,heuristic_verify,0.3,2026,3,verify,1,E_129,,,,,,,,,,,0.68903,,,,1,0,0
74885,PSVT,heuristic_verify,0.3,2026,3,verify,2,E_130,,,,,,,,,,,0.099152,,,,0,,
74885,PSVT,heuristic_verify,0.3,2026,3,verify,0,E_59,,,,,,,,,,,0.046013,,,,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,1,new,0,E_53,,,,,,,-0.038673,0.037836,,,0.018343,0.247874,0.501987,0.064658,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,2,new,1,E_56,,,,,,,-0.044288,0.003288,,,0.020335,0.117834,0.394221,0.093471,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,2,new,0,E_53,,,,,,,-0.030918,-0.017684,,,0.002697,0.047672,0.394221,0.093471,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,3,new,2,E_146,,,,,,,0.011667,0.084199,,,0.05461,0.364869,0.367827,0.038664,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,3,new,1,E_56,,,,,,,-0.028986,0.011567,,,0.025532,0.144639,0.367827,0.038664,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,3,new,0,E_53,,,,,,,-0.026176,-0.006841,,,0.005831,0.088506,0.367827,0.038664,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,4,new,3,E_155,,,,,,,-0.140488,0.215731,,,0.101915,0.684768,0.294225,0.024875,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,4,new,1,E_56,,,,,,,-0.016035,-0.016507,,,0.036529,0.0392,0.294225,0.024875,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,4,new,0,E_53,,,,,,,-0.015296,-0.018877,,,0.019604,0.036091,0.294225,0.024875,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,4,new,2,E_146,,,,,,,-0.041034,-0.014078,,,0.002782,0.061896,0.294225,0.024875,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,5,new,3,E_155,,,,,,,-0.11448,0.080566,,,0.030383,0.387336,0.319601,0.065463,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,5,new,4,E_59,,,,,,,-0.036683,-0.014585,,,0.037665,0.045539,0.319601,0.065463,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,5,new,1,E_56,,,,,,,-0.015,-0.017438,,,0.036073,0.036082,0.319601,0.065463,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,5,new,0,E_53,,,,,,,-0.012708,-0.018775,,,0.018874,0.036726,0.319601,0.065463,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,5,new,2,E_146,,,,,,,-0.029419,-0.029753,,,4.2e-05,0.00096,0.319601,0.065463,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,6,new,3,E_155,,,,,,,-0.139028,0.100282,,,0.037649,0.444876,0.275088,0.086529,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,6,new,5,E_58,,,,,,,-0.042473,-0.007728,,,0.041832,0.06773,0.275088,0.086529,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,6,new,4,E_59,,,,,,,-0.053603,-0.009722,,,0.039363,0.061807,0.275088,0.086529,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,6,new,1,E_56,,,,,,,-0.015512,-0.020576,,,0.036551,0.024991,0.275088,0.086529,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,6,new,0,E_53,,,,,,,-0.013595,-0.021602,,,0.019627,0.02598,0.275088,0.086529,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,6,new,2,E_146,,,,,,,-0.030484,-0.029594,,,6.8e-05,0.001584,0.275088,0.086529,0,,
4251,PSVT,model_based_vbayes_verify,0.2,2026,7,stop,3,E_155,,,,,,,-0.177631,0.107255,,,0.03803,0.468434,0.150048,-0.003811,0,,
